,CustomerID,recency,frequency,monetary_value
3081,17299,31289700,57,669.1100000000001
3082,13827,27317520,93,412.04999999999995
3083,18282,31634220,13,176.6
3084,16276,17024880,6,810.6000000000001
3085,13730,20563740,43,752.5999999999998
3086,13302,18869400,1,63.75
3087,13928,31370820,27,464.57000000000005
3088,12556,27924000,121,603.7099999999998
3089,13940,30782940,49,839.14
3090,16464,30599100,236,1314.6799999999998
3091,13745,19202100,26,291.53999999999996
3092,18121,19369620,32,673.1000000000001
3093,16984,25523700,418,4392.419999999997
3094,15825,17384460,20,532.94
3095,16671,29826840,6,1692.27
3096,13461,28946100,27,1445.0
3097,15372,20419980,27,2007.4
3098,15219,17051460,9,305.75
3099,15700,17396820,89,664.0299999999996
3100,13338,18944820,24,431.82
3101,18203,18679260,19,160.42000000000002
3102,16338,18682200,11,214.80000000000004
3103,15254,21278280,18,300.36000000000007
3104,13826,18604860,12,174.65
3105,14517,29397240,18,330.45000000000005
3106,17405,32172360,94,967.2200000000001
3107,15256,19452060,6,98.45
3108,16364,31287660,53,707.04
3109,16852,31380960,9,144.91000000000003
3110,16824,30946320,26,460.64
3111,13663,16787880,13,189.47
3112,17053,21176940,14,496.37999999999994
3113,17656,25936680,82,1674.6899999999998
3114,15130,17632140,22,330.11
3115,12358,32148000,19,1168.06
3116,17788,25926180,5,1117.9
3117,15334,18759360,99,351.6699999999999
3118,17837,28626540,172,1560.5300000000002
3119,13699,18865500,14,308.58
3120,13080,16785180,6,58.08
3121,13016,25940520,47,789.8899999999999
3122,13967,19712160,2,80.7
3123,14855,21965760,20,645.65
3124,12644,21089220,31,477.9100000000001
3125,17157,31625040,15,306.55
3126,13420,20663040,10,140.35
3127,14177,24974760,43,554.46
3128,15909,17287920,7,191.93999999999997
3129,16054,19716120,70,783.8999999999999
3130,15149,20745120,23,520.8
3131,16102,28615980,57,1842.14
3132,15247,21702360,6,356.0
3133,13780,31641780,57,360.01000000000005
3134,16287,17628120,8,142.5
3135,15089,31392300,145,2420.84
3136,13500,30265740,67,1136.77
3137,15069,16782600,70,1109.5300000000007
3138,14456,31815180,977,3047.6299999999997
3139,14143,20740920,7,115.8
3140,17579,31896120,52,440.19999999999993
3141,13486,25505220,69,1122.4099999999999
3142,15261,20588040,19,254.82000000000002
3143,16053,29472900,84,1511.9499999999996
3144,16461,16947660,33,151.42
3145,16344,18602640,2,101.10000000000001
3146,18024,19109640,22,236.78000000000003
3147,13207,30954360,8,250.26000000000005
3148,13311,31897740,26,598.57
3149,14857,27133020,61,1165.6499999999999
3150,16114,17545620,8,135.75000000000003
3151,12844,29739900,52,325.96000000000004
3152,13791,28534320,17,1047.6799999999998
3153,13194,20565300,3,60.7
3154,14885,20921940,15,765.3199999999999
3155,12689,30067500,72,1247.6100000000004
3156,13761,27927300,70,1070.65
3157,13384,29644680,155,4122.28
3158,13217,21711960,7,133.62000000000003
3159,13814,27419460,58,1562.12
3160,17960,17473740,26,73.78
3161,13058,30169020,8,271.4
3162,15795,19361820,42,610.0100000000001
3163,15205,24923400,38,648.8299999999999
3164,12648,18934140,21,318.05
3165,17939,18504060,12,99.14000000000003
3166,17554,32161740,88,1952.4499999999998
3167,18268,20688420,2,0.0
3168,13218,21285180,5,62.64
3169,13355,21709320,32,674.7
3170,14960,31552080,27,221.27000000000004
3171,13933,22829820,23,608.79
3172,14768,30774480,6,139.50000000000003
3173,15747,31204800,93,974.0400000000002
3174,14862,30072900,48,841.2
3175,13513,21353040,10,205.09999999999997
3176,13154,19810500,1,-611.86
3177,16302,22985940,12,212.82
3178,14997,28270920,27,540.98
3179,13575,30257280,46,732.0699999999999
3180,18252,27922620,98,526.6699999999997
3181,12798,31389960,8,6977.039999999999
3182,14690,28451580,54,358.61
3183,15232,22492860,31,612.06
3184,18237,32070180,61,987.0999999999999
3185,15584,30248940,125,722.6099999999999
3186,16305,20317920,22,361.2199999999999
3187,17651,31284180,239,3886.67
3188,13568,17302560,44,192.85000000000005
3189,14820,30438900,29,507.29
3190,17695,20916840,35,765.34
3191,16174,21358800,23,1009.5500000000001
3192,17266,32075160,80,310.64
3193,14332,30338880,26,866.31
3194,18143,22218060,61,1000.1599999999999
3195,15537,18161040,24,110.92000000000003
3196,17649,20658240,53,861.74
3197,13849,27829980,101,1537.9499999999998
3198,14029,26806800,15,467.65999999999997
3199,16557,30173880,11,281.85
3200,16774,26453700,49,654.9200000000001
3201,14285,30435840,27,1910.0100000000002
3202,13507,31985220,162,2479.16
3203,17553,21087240,2,1487.6
3204,12453,20670120,43,707.0899999999999
3205,12743,20678100,134,546.4299999999997
3206,12624,23092680,38,641.13
3207,12465,31633680,51,733.8900000000001
3208,16041,29649540,6,3166.4
3209,16066,30857280,102,1521.87
3210,15921,17375820,25,336.03000000000003
3211,12378,21089280,219,4008.6200000000013
3212,15007,18516840,12,156.91000000000003
3213,17040,20397180,15,449.7299999999999
3214,17248,21877680,69,318.65000000000003
3215,18262,20158680,13,149.48
3216,14716,28544580,55,329.68
3217,12521,19967100,38,599.6800000000001
3218,16050,17291880,10,137.9
3219,14947,26032920,14,290.82
3220,13300,18070380,22,365.2900000000001
3221,14259,20053080,5,120.0
3222,16324,21184320,118,428.6799999999998
3223,12922,18342540,28,405.38
3224,17490,32229720,86,1926.88
3225,15342,22233240,26,391.75999999999993
3226,13517,27141420,143,2109.07
3227,15036,26032560,127,465.5499999999998
3228,13919,27673080,33,350.15999999999997
3229,14765,29762820,39,254.10999999999999
3230,17887,21114180,10,111.35
3231,17892,27418980,28,244.10000000000002
3232,16247,17560620,16,114.56
3233,17997,25861620,180,1511.3000000000006
3234,17448,19800000,1,-4287.63
3235,16147,20741460,22,375.0
3236,15840,27218520,28,345.65999999999997
3237,17562,31038900,64,1107.38
3238,12424,18243600,30,1760.9599999999998
3239,18165,16952220,10,302.46000000000004
3240,14265,22827960,31,530.1800000000001
3241,13930,27307140,17,337.3399999999999
3242,16447,20578740,36,259.0099999999998
3243,16205,29639160,98,761.3799999999999
3244,13583,18843240,53,781.0300000000002
3245,18122,31552920,364,1826.2099999999991
3246,17267,21286560,38,317.61999999999995
3247,17173,31817640,87,3755.6500000000005
3248,13618,17289780,13,177.34000000000003
3249,12981,29734440,20,372.22
3250,18265,26027040,46,801.5100000000001
3251,14972,21191280,18,114.77000000000002
3252,17193,29218860,35,1674.46
3253,12432,28610220,108,5059.320000000001
3254,16929,31968660,77,1295.39
3255,12930,25512720,27,409.90000000000003
3256,12405,19441560,54,1710.3900000000006
3257,14887,25427160,6,1862.0
3258,17506,26195280,16,294.28999999999996
3259,17427,26103780,2,100.8
3260,15947,25150800,29,1708.2400000000002
3261,16340,23005620,153,549.0699999999998
3262,13866,25856880,7,145.67
3263,16093,23078580,1,17.0
3264,13276,26799480,30,590.9300000000001
3265,17481,31982520,83,1249.3400000000001
3266,15488,24284700,2,91.32000000000001
3267,13429,31365840,67,1006.8
3268,14432,31448280,382,2255.5099999999998
3269,15343,24730140,21,364.5
3270,14164,26193480,29,1631.7700000000002
3271,15103,29572020,35,703.36
3272,12680,32243040,52,862.8099999999998
3273,13889,24281220,15,416.9
3274,15801,28272360,69,1042.1899999999996
3275,15348,26023860,9,158.03999999999996
3276,18059,31480560,21,296.71000000000004
3277,14387,29476980,140,1770.5600000000004
3278,15492,29831220,35,659.4599999999999
3279,13244,24290400,27,121.74000000000001
3280,17846,24908040,1,2033.1
3281,16527,25257300,14,228.06000000000003
3282,12425,25520700,36,777.1999999999999
3283,17777,30166560,194,665.8600000000001
3284,17004,28274340,44,1412.9399999999996
3285,12756,24800700,4,112.08000000000001
3286,14757,25769400,19,420.5
3287,13960,30438060,12,230.22
3288,15949,30847380,19,364.71999999999997
3289,16978,25590240,39,344.33
3290,13375,25256100,38,772.8999999999997
3291,16582,22494960,6,313.61999999999995
3292,16141,24641100,30,620.4
3293,13441,24369120,13,296.64000000000004
3294,17433,24645480,54,303.16
3295,12566,26011860,20,346.70000000000005
3296,15511,31281420,160,909.23
3297,17451,32164560,107,1648.95
3298,14951,25426140,20,311.69000000000005
3299,12925,31891500,45,694.05
3300,16603,25839600,34,482.47
3301,14824,31384440,29,1127.71
3302,13372,24553200,23,378.64
3303,14020,30848160,39,642.8
3304,13147,31383180,4,712.8000000000001
3305,12832,29480640,27,383.03
3306,15663,23095440,9,138.14000000000001
3307,16734,27753480,53,650.51
3308,12968,22576680,5,135.95
3309,12518,32233620,124,2056.89
3310,13808,31809120,76,1747.6599999999999
3311,16820,24032400,26,497.61000000000007
3312,16485,25601040,42,363.65
3313,13860,32157060,77,1240.0
3314,16480,25758840,53,769.2899999999995
3315,13350,30874020,43,910.7199999999998
3316,12715,23093760,21,353.85999999999996
3317,15272,27318780,63,721.9399999999999
3318,13247,30767580,25,501.11999999999995
3319,17466,31380540,41,763.28
3320,18222,24286740,19,443.0
3321,12640,30252360,53,1174.58
3322,15475,25599240,29,454.10999999999984
3323,16594,25767720,53,181.08999999999997
3324,12492,26808540,20,263.21
3325,15593,26191200,5,199.8
3326,17958,22218780,7,508.4599999999999
3327,16211,25257420,24,542.77
3328,12612,27315960,21,643.59
3329,12729,22475640,26,453.0100000000001
3330,16796,24557700,18,305.62
3331,12688,22465380,171,4873.810000000005
3332,15417,24908400,28,508.8000000000001
3333,12883,30157560,42,703.47
3334,15533,30611340,86,746.9199999999998
3335,17919,24642900,23,1304.04
3336,17564,30171660,49,454.01000000000005
3337,15154,25863420,92,240.26999999999992
3338,14687,23081580,15,628.3799999999999
3339,18200,23105940,32,163.8
3340,15307,24030720,12,205.3
3341,17640,24799620,5,621.6600000000001
3342,16536,23000040,56,539.02
3343,14050,29554440,54,746.36
3344,16723,24381300,43,589.15
3345,13127,25581600,15,259.16999999999996
3346,14108,29643300,35,594.1600000000001
3347,15239,31384080,52,764.34
3348,16653,30867900,76,1166.9200000000003
3349,16924,30428820,89,739.5000000000001
3350,17480,25926900,31,506.51
3351,12579,25939860,31,410.71999999999997
3352,17513,26036160,6,513.2
3353,17122,21967620,7,138.32
3354,12497,25243380,14,1043.1
3355,15313,22750560,1,52.0
3356,18147,28351200,7,179.34
3357,14141,32059620,46,879.0300000000002
3358,16240,31556160,142,3693.8100000000004
3359,18066,25772640,10,318.0
3360,13877,24823380,3,117.24000000000001
3361,12936,30791160,63,1012.9000000000002
3362,16533,30602520,181,1026.94
3363,16836,28863540,11,251.87
3364,13726,28952580,42,1079.6599999999999
3365,13621,22204800,19,213.85
3366,17347,24813960,1,228.96
3367,13979,25938360,54,869.8700000000001
3368,17434,32071800,138,2333.4200000000005
3369,17528,32158860,260,3540.099999999999
3370,13954,32156640,30,378.59
3371,13279,26735100,11,126.3
3372,12390,25405620,32,549.8399999999999
3373,16429,23088480,2,284.55
3374,15325,23340540,49,162.2899999999999
3375,15522,29473200,57,398.84000000000003
3376,14250,31644240,111,1904.0500000000006
3377,14406,21976080,8,156.75
3378,15888,25406280,14,141.26999999999998
3379,13347,26197320,8,341.36
3380,16968,31905360,31,439.43000000000006
3381,13159,31546440,122,1379.75
3382,17679,27731820,30,1992.1100000000006
3383,12657,31303260,56,1152.06
3384,17070,22408500,64,312.13999999999993
3385,14452,31376400,62,264.44000000000005
3386,18001,31217760,58,417.23
3387,14908,25849800,9,277.79999999999995
3388,14335,30863700,63,468.26
3389,15652,24386160,21,337.74
3390,15500,31555260,68,1131.5600000000002
3391,16715,25523340,19,301.71999999999997
3392,15762,26639340,37,583.75
3393,13228,25250520,2,358.0
3394,16902,22225860,44,1706.88
3395,16909,26732400,19,364.14000000000004
3396,15287,30352080,21,485.24
3397,16215,25321920,14,242.35000000000002
3398,16101,31480080,83,1245.96
3399,17736,31475400,26,337.4899999999999
3400,14566,22732740,4,1432.0
3401,15701,32076780,237,1542.1400000000003
3402,13323,31999560,21,787.8500000000001
3403,12364,31629360,85,1313.1
3404,12642,30091020,47,1013.26
3405,16272,22213680,25,411.7000000000001
3406,13325,25236600,12,675.3
3407,16574,26111580,28,451.43999999999977
3408,18228,27946500,32,769.2
3409,14418,31979580,124,1937.25
3410,14067,26790900,52,374.70000000000005
3411,15185,26199600,21,310.62000000000006
3412,17844,23079660,5,51.56
3413,13536,32170320,179,3448.29
3414,15472,22488660,76,371.56
3415,13430,30671580,54,648.6899999999999
3416,16236,25508640,20,432.19999999999993
3417,14557,26741400,32,0.0
3418,12718,26122320,19,238.25000000000003
3419,15396,22559400,14,288.17999999999995
3420,13924,32145180,137,1682.08
3421,12703,26737020,22,274.69999999999993
3422,14171,23789820,58,363.78999999999996
3423,12685,29827200,157,2863.079999999999
3424,14109,30259500,14,80.19999999999999
3425,16428,25257900,1,-2.95
3426,17333,24889500,28,494.24999999999994
3427,17317,28285200,11,2524.02
3428,13518,24890580,38,659.4399999999998
3429,17183,31628460,76,3286.9100000000003
3430,12965,24563100,109,771.9099999999996
3431,17037,25520040,77,1253.2199999999996
3432,12546,28266180,70,1141.5
3433,15469,28551000,27,504.50000000000006
3434,16961,22224000,14,234.17
3435,13774,25242000,22,344.99999999999994
3436,13416,28513800,19,712.5
3437,15484,32164620,189,3563.1099999999997
3438,13189,30679980,29,260.68
3439,12513,24985140,36,586.7900000000001
3440,16157,30942900,19,644.24
3441,15263,23076000,12,156.50999999999996
3442,17475,25424940,14,194.36999999999995
3443,17079,25513680,2,118.80000000000001
3444,13514,25924380,4,152.20000000000002
3445,13336,25594740,51,795.12
3446,14420,24913860,30,385.87
3447,15099,24986820,23,410.48
3448,17415,25417440,14,507.8399999999999
3449,16555,29225100,17,285.89
3450,17573,29738100,26,362.9
3451,13566,28783980,176,874.7099999999999
3452,16198,25770720,15,400.681
3453,16650,26097900,24,518.4200000000001
3454,12879,28439880,12,552.57
3455,16362,29478900,90,652.0699999999998
3456,15866,23521380,45,230.52999999999994
3457,12884,24641040,7,309.05000000000007
3458,13356,25337220,42,768.2400000000001
3459,14125,31378860,167,2740.4300000000003
3460,18027,23767920,21,115.30999999999999
3461,14208,24121320,10,151.73999999999998
3462,14529,27068460,229,620.04
3463,15074,23177940,42,748.8700000000002
3464,14284,29634300,34,578.45
3465,16160,26733840,22,1009.4500000000002
3466,16878,30155160,6,0.0
3467,18192,26098020,45,957.9699999999999
3468,13321,26031480,11,567.36
3469,16189,30943260,11,215.48
3470,15398,30874860,74,1339.63
3471,15315,26713500,38,551.54
3472,15568,32065260,53,758.29
3473,16213,25493820,6,159.0
3474,14055,23092680,10,725.6400000000001
3475,14356,27075000,38,666.94
3476,13645,21887100,5,252.1
3477,16201,31995360,115,1821.52
3478,16108,24981900,49,816.1
3479,12752,25247160,53,4366.779999999999
3480,14965,23950440,83,598.9999999999999
3481,13823,30678960,40,957.66
3482,15050,30095460,80,1727.1700000000003
3483,13061,26033880,10,248.61
3484,15653,24286980,6,877.4399999999999
3485,14359,30603060,58,882.58
3486,14806,25772760,11,193.39000000000004
3487,18053,26557500,21,297.07000000000005
3488,16049,28788780,312,1111.789999999999
3489,17813,31045620,378,1714.6000000000006
3490,12851,23948100,50,135.17999999999995
3491,12995,25577640,5,200.72
3492,17131,31811160,134,2463.17
3493,16706,29049840,123,531.35
3494,14869,31976940,72,721.9499999999999
3495,12952,31802940,80,1382.84
3496,15523,24998580,10,412.00999999999993
3497,15603,25493880,2,48.480000000000004
3498,16999,30259620,23,484.82
3499,14712,29737980,25,917.0700000000002
3500,15714,31287600,35,330.88
3501,14314,23076780,8,120.0
3502,17006,31894980,44,781.78
3503,13949,32058540,160,2427.32
3504,18215,24565140,13,299.34000000000003
3505,15466,24903720,57,334.53000000000014
3506,13067,25161120,15,115.46000000000002
3507,13639,25852200,40,1033.3400000000001
3508,16278,30267780,25,537.8299999999999
3509,17628,25253700,5,75.75000000000001
3510,18278,25932720,9,173.89999999999998
3511,14196,23075940,6,335.52
3512,15786,28520820,280,4834.2000000000035
3513,16828,24216240,8,128.5
3514,16173,30940020,87,1406.5700000000002
3515,13273,22484160,16,138.97999999999996
3516,15782,31458180,44,2593.94
3517,18194,26738880,9,895.9999999999999
3518,12436,23686980,16,509.01000000000005
3519,16379,31907520,109,2131.9
3520,12794,27671280,45,860.4100000000001
3521,17557,31033860,34,541.46
3522,12739,25504440,38,1013.0400000000001
3523,15683,22134600,10,193.75
3524,12550,25423740,57,964.8299999999994
3525,17447,28792320,36,541.53
3526,18205,29134560,32,517.3599999999999
3527,14436,23766420,9,89.06
3528,15504,25247940,13,52.83000000000001
3529,15175,26103900,23,224.14000000000007
3530,16404,26202540,23,443.0500000000001
3531,14660,24808080,30,285.73999999999995
3532,12822,26185080,47,918.9799999999999
3533,15744,25579560,3,34.8
3534,17653,29743200,50,1175.88
3535,14753,24733440,30,563.15
3536,16181,25938720,11,305.5400000000001
3537,12375,32065260,18,455.4200000000001
3538,13390,25834320,13,544.0799999999999
3539,16468,25854420,2,74.9
3540,14658,31820940,29,247.15
3541,16761,23942940,13,316.61999999999995
3542,13364,26529720,20,0.0
3543,14523,22913220,12,241.09000000000003
3544,15565,27929220,8,173.16000000000003
3545,17637,29564700,35,547.0599999999998
3546,15399,32157480,50,815.7700000000001
3547,16400,24120060,29,303.93
3548,14508,30367320,57,276.41999999999996
3549,16438,31803900,132,798.35
3550,12906,31282140,63,2919.8099999999995
3551,13314,32155380,75,578.6600000000003
3552,14096,31913460,5128,57120.909999999916
3553,17163,30414660,5,293.1
3554,16361,31464360,106,896.6600000000001
3555,18217,29739120,31,621.75
3556,14306,27838620,35,2083.4199999999996
3557,17154,25766160,23,329.34000000000003
3558,15243,25854360,22,316.68
3559,15035,24547320,27,252.72999999999996
3560,13272,29568840,15,276.56
3561,13886,26110260,16,243.56000000000003
3562,15774,26365080,25,270.8
3563,16451,24713460,14,266.97
3564,16930,30008820,54,380.5500000000001
3565,15480,22226760,45,905.5
3566,17728,31969560,169,2515.680000000001
3567,16674,27572700,98,319.61
3568,16910,31897500,547,1510.0599999999995
3569,15322,26741520,49,602.9699999999998
3570,16119,31560300,16,423.36
3571,18255,24555000,6,103.3
3572,16330,30772680,41,242.20999999999998
3573,15216,24722100,2,96.6
3574,13032,28949400,75,996.52
3575,14124,24987960,5,419.58000000000004
3576,15763,29553480,63,1048.67
3577,16952,22826220,16,167.61
3578,18261,28537800,21,324.24
3579,14652,25595700,29,114.18000000000002
3580,14772,22574280,9,139.26
3581,14212,24553140,9,1070.48
3582,16613,26205960,30,618.59
3583,15958,25852500,7,104.35
3584,12940,28273080,103,876.2900000000001
3585,16669,30254400,161,1370.8699999999994
3586,14014,25591920,39,505.18000000000006
3587,13099,23706840,1,207.35999999999999
3588,15075,25588860,27,773.0300000000002
3589,15573,29560320,104,607.45
3590,16281,26029860,17,2062.06
3591,12418,22560120,34,668.5799999999997
3592,13130,24131040,2,64.0
3593,18251,24734220,16,4314.719999999999
3594,17144,32175060,48,984.5699999999999
3595,15429,29995320,83,364.90000000000003
3596,16591,26360220,10,213.5
3597,18167,31972980,43,1355.51
3598,12488,31451040,55,1298.66
3599,17805,25932180,10,512.31
3600,17073,30770460,174,1446.0899999999997
3601,13503,26110620,17,216.84999999999997
3602,17747,23605380,2,64.65
3603,12895,28617900,24,347.29999999999995
3604,15341,25319640,17,2020.52
3605,15344,32235540,32,476.58
3606,15690,31908780,19,239.76
3607,16629,25927680,64,417.72999999999985
3608,14360,29551560,118,2128.2299999999996
3609,13411,23002260,18,213.55000000000004
3610,16959,24734220,7,117.35000000000001
3611,13670,25772340,25,349.70000000000016
3612,16354,26805720,39,395.79999999999995
3613,15541,22401120,29,85.13000000000002
3614,14488,27843180,49,1047.4300000000003
3615,17172,25846680,16,313.26
3616,15807,27927840,48,903.8999999999999
3617,12783,32081400,86,1603.8700000000003
3618,12641,22309200,10,185.9
3619,15978,25599300,49,1098.7800000000002
3620,16169,31561320,85,1822.9699999999998
3621,13558,31805880,175,605.06
3622,15975,24988020,24,371.01
3623,13927,25846440,21,348.99
3624,13812,28620060,36,539.0
3625,12814,23514300,2,125.92
3626,14894,24902700,23,655.7499999999999
3627,12526,32240580,71,1316.6599999999999
3628,16360,31895400,671,3411.6899999999987
3629,16627,25423920,20,322.8
3630,15571,31282560,57,650.43
3631,13431,26457780,46,1269.1
3632,15707,29225340,214,945.5799999999997
3633,13519,27934200,9,110.8
3634,13644,31535520,148,2597.5200000000013
3635,14261,27913080,52,1163.4499999999998
3636,13759,29398860,25,659.41
3637,14301,22984680,16,632.04
3638,16641,23170980,12,231.10000000000002
3639,13778,23353140,9,178.7
3640,14434,30414600,12,1372.8
3641,13045,23697480,18,305.28
3642,13210,24191520,22,353.47999999999996
3643,14780,27577200,27,447.6799999999999
3644,13307,21890880,1,15.0
3645,15933,30430080,74,1107.46
3646,13083,31905300,18,303.75
3647,13236,30169440,39,727.2699999999999
3648,18158,31477980,35,451.7500000000001
3649,13704,31819620,135,2295.3099999999995
3650,17309,24044040,12,82.75
3651,13470,23697060,10,165.0
3652,16460,29827200,135,814.7199999999995
3653,16268,26129040,45,667.6499999999999
3654,13434,25855440,10,534.24
3655,15136,32068800,69,1282.4500000000003
3656,15706,27136080,59,1001.81
3657,17498,25761540,17,272.21999999999997
3658,14412,29220480,45,761.33
3659,12991,30265680,31,503.76
3660,13095,26192220,6,74.4
3661,12381,31897080,91,1803.9599999999998
3662,12962,31649340,16,266.39000000000004
3663,16689,25758780,16,303.26
3664,13354,26110260,51,743.5300000000003
3665,18130,31536900,71,1045.74
3666,14218,28604040,12,169.48000000000002
3667,14974,29046900,21,114.39
3668,15478,28792380,46,1441.4199999999996
3669,16413,27402120,31,262.20000000000005
3670,13460,29753460,17,183.44
3671,18276,30443700,16,323.3599999999999
3672,17839,28630860,56,338.80000000000007
3673,15277,28258920,12,255.89999999999998
3674,17545,28532280,145,645.9599999999999
3675,17947,29047140,9,176.68
3676,15553,27063360,56,437.22999999999985
3677,14861,27750480,6,125.79000000000002
3678,16826,27841140,22,341.70000000000005
3679,17274,29220600,27,111.98000000000002
3680,12789,26629680,4,91.85000000000001
3681,17403,29141520,33,281.62000000000006
3682,13352,31635120,27,389.2800000000001
3683,12498,30428820,23,403.7
3684,17014,31556580,75,565.5800000000002
3685,12420,26785740,29,600.3900000000001
3686,15006,27844920,144,502.08999999999975
3687,17623,29473560,33,527.05
3688,16561,31807440,31,511.12
3689,12454,27672060,30,-5.684341886080802e-14
3690,14317,26705880,24,508.58
3691,17119,31990440,38,593.6099999999999
3692,15837,26699700,24,391.97999999999996
3693,13806,26795820,10,256.38
3694,13419,26799780,16,221.05999999999995
3695,13938,29225460,7,71.66
3696,15127,26618640,16,406.53000000000003
3697,16322,32166900,37,326.75
3698,17836,28194420,24,110.21
3699,14967,28003200,6,463.8
3700,15275,29582880,42,609.1899999999998
3701,15156,32176560,55,961.4899999999999
3702,16284,29576760,109,823.97
3703,14582,28783800,6,114.11
3704,12403,28002840,6,409.7
3705,15728,28013820,4,-134.8
3706,13447,30258720,62,1104.23
3707,13006,27408180,4,81.57
3708,14554,31393080,216,2381.0399999999995
3709,13177,26703000,17,282.45
3710,17453,30762960,19,486.71999999999997
3711,13028,30336240,47,659.68
3712,17350,31562460,72,1256.1899999999998
3713,15814,31991700,74,1842.73
3714,15830,29740140,41,547.7
3715,15739,26543760,8,449.12000000000006
3716,13260,26974500,8,557.6200000000001
3717,17233,29223600,25,190.88
3718,13532,29390340,66,210.30999999999983
3719,12371,28432200,63,1887.9600000000003
3720,16753,27233280,34,223.92
3721,14089,27396720,14,161.0
3722,15022,31291740,135,905.0400000000001
3723,14539,30936240,32,537.48
3724,16680,28544940,10,183.70000000000002
3725,15870,29471520,76,354.0899999999999
3726,13755,31982400,343,2154.6800000000003
3727,13483,26623620,10,140.34000000000003
3728,17614,27329700,100,390.0699999999999
3729,14528,29061780,18,364.22
3730,16052,27586020,34,362.06000000000006
3731,16884,29042760,26,429.84
3732,17608,29392800,59,193.42000000000007
3733,14642,27225720,2,96.12
3734,13471,32167080,260,2531.58
3735,17330,30328200,6,363.9
3736,12827,31809060,25,430.15
3737,16887,29223660,37,194.88
3738,16921,26985360,60,169.79000000000005
3739,14139,28271280,26,415.81999999999994
3740,12430,28536180,11,256.4
3741,14485,28958340,47,165.75000000000003
3742,13366,27925860,1,56.160000000000004
3743,13978,31029000,15,196.79
3744,14381,27765840,56,202.6800000000001
3745,12357,29403660,131,6207.669999999996
3746,14184,26540220,24,452.89
3747,16380,26982840,32,1780.5900000000001
3748,15576,29043420,45,940.6700000000002
3749,17321,31554900,107,700.8599999999999
3750,15787,30004140,206,948.0499999999995
3751,15994,27576120,35,427.07000000000005
3752,18067,28798320,37,396.3300000000001
3753,12638,29393100,39,671.69
3754,16127,28877520,40,656.2500000000001
3755,17737,31474200,10,168.24
3756,12448,28444800,22,449.4500000000001
3757,15054,31214160,114,302.0999999999999
3758,17831,29400180,2,35.400000000000006
3759,14427,27928620,17,363.34000000000003
3760,15330,29496240,13,714.96
3761,15748,28787100,21,149.30999999999995
3762,12588,28881300,10,214.9
3763,15091,27656460,31,476.96
3764,12512,26548140,34,138.03000000000006
3765,16914,29142060,38,208.45999999999995
3766,17344,28269000,32,160.56999999999994
3767,18030,31911060,10,220.7
3768,16793,27326520,16,243.83999999999997
3769,12611,27751560,65,1193.32
3770,16017,28182600,32,211.87999999999994
3771,15526,29399880,4,148.44
3772,13690,27153420,9,172.25
3773,16243,29390760,51,409.09999999999974
3774,13923,27662820,20,351.13000000000005
3775,17206,27665940,7,204.24
3776,15113,31449420,101,3439.4100000000003
3777,13853,31535160,24,1056.94
3778,15977,30776580,65,1054.73
3779,15010,29218560,20,308.94000000000005
3780,13727,29812800,20,333.48
3781,14357,28540620,41,225.77000000000012
3782,13602,26709660,23,428.88999999999993
3783,17148,27826380,9,124.88
3784,17221,31640940,63,335.13
3785,13359,27159720,24,431.25999999999993
3786,17086,31642080,96,2050.08
3787,15677,28019400,33,657.23
3788,15551,29131860,29,436.05999999999995
3789,12536,31637820,273,4106.820000000003
3790,18126,27057180,56,206.83000000000007
3791,16934,27576840,62,950.93
3792,15158,28358820,7,401.4000000000001
3793,13635,26447340,62,1071.0300000000002
3794,14815,29128200,53,778.5
3795,16881,26532420,1,432.0
3796,17957,26548320,31,111.67999999999998
3797,14547,31977600,367,3986.739999999998
3798,16982,27057720,22,384.06
3799,16430,27325260,6,300.85
3800,15853,27828720,30,110.80000000000001
3801,16177,27923460,15,331.95
3802,17125,27929700,40,259.34999999999997
3803,12856,31631160,317,2162.6800000000003
3804,13689,26801700,6,910.0
3805,17244,27672780,31,954.8999999999997
3806,16295,31449060,79,1328.5499999999997
3807,16106,26619060,6,108.38
3808,15066,29554200,53,760.59
3809,12723,31974780,69,725.0699999999999
3810,17832,28005420,61,155.3700000000001
3811,13587,29559060,11,347.0
3812,18088,26975700,39,167.66999999999996
3813,14975,27322920,11,279.94
3814,15836,28365060,12,117.47
3815,16345,28453020,38,575.4100000000001
3816,14179,28784460,165,719.7799999999997
3817,18035,29218380,53,730.4000000000001
3818,17620,27142920,4,81.44
3819,16830,28955340,23,325.90999999999997
3820,15597,29733600,23,315.71999999999997
3821,12631,27322020,31,640.5000000000002
3822,16179,27047700,11,215.83
3823,12772,27132780,55,892.4700000000004
3824,13467,31368900,99,1083.7099999999998
3825,12923,26726040,29,176.97
3826,15385,28795500,12,316.88
3827,13980,27061680,11,200.14000000000001
3828,12607,27244260,202,3.339550858072471e-13
3829,16848,27735360,14,281.42
3830,16026,28531620,32,236.09000000000006
3831,15612,29139960,6,195.15
3832,14856,29140020,66,1311.3800000000006
3833,15963,30596820,28,470.76
3834,14799,27849000,13,157.7
3835,15300,26728920,28,496.4399999999999
3836,17878,28522680,26,379.45000000000005
3837,18033,26643720,34,97.97000000000004
3838,14801,26981880,59,193.1399999999999
3839,15821,28452120,62,570.96
3840,13914,31976880,34,613.95
